scenario,date,px_close,px_pctile250,oi,nc_l,nc_s,nc_net,d_nc_l,d_nc_s,d_nc_net,d_oi,w,t5,t10,t20,t40,t60
S5_nc_s_up_2w,2014-04-22,16.99,58.4,798363.0,244131.0,80892.0,163239.0,4832.0,393.0,4439.0,17213.0,0.294290759270166,0.294290759270166,1.2360211889346662,3.472630959387879,3.178340200117735,-0.41200706297820355
S5_nc_s_up_2w,2014-04-29,17.04,61.2,789475.0,251029.0,81055.0,169974.0,6898.0,163.0,6735.0,-8888.0,0.9389671361502261,0.9389671361502261,4.460093896713624,0.4107981220657253,3.9906103286384997,0.11737089201877549
S5_nc_s_up_2w,2014-05-06,17.2,68.4,782434.0,252127.0,83954.0,168173.0,1098.0,2899.0,-1801.0,-7041.0,3.488372093023262,3.488372093023262,2.209302325581386,-0.9302325581395321,3.8953488372093226,-4.302325581395339
S5_nc_s_up_2w,2014-06-03,17.19,62.8,850114.0,261890.0,93704.0,168186.0,4824.0,792.0,4032.0,26390.0,-1.2798138452588814,-1.2798138452588814,-0.7562536358348027,3.5485747527632228,-3.1995346131471814,-9.249563699825492
S5_nc_s_up_2w,2014-06-10,16.97,50.4,872550.0,263562.0,119584.0,143978.0,1672.0,25880.0,-24208.0,22436.0,0.5303476723629963,0.5303476723629963,4.949911608721269,2.6517383618149815,-3.7713612256924045,-10.842663523865637
S5_nc_s_up_2w,2014-06-17,17.06,55.6,866264.0,250903.0,137543.0,113360.0,-12659.0,17959.0,-30618.0,-6286.0,4.396248534583824,4.396248534583824,4.337631887456039,0.058616647127784915,-6.096131301289565,-15.82649472450176
S5_nc_s_up_2w,2014-07-08,17.68,75.6,835680.0,254596.0,116086.0,138510.0,-17955.0,21251.0,-39206.0,-8470.0,-2.5452488687782715,-2.5452488687782715,-2.7714932126696734,-8.766968325791858,-11.595022624434382,-9.276018099547512
S5_nc_s_up_2w,2014-07-15,17.23,59.6,824652.0,249900.0,148570.0,101330.0,-4696.0,32484.0,-37180.0,-11028.0,-0.2321532211259414,-0.2321532211259414,-3.5403366221706256,-6.848520023215321,-15.728380731282654,-1.7991874637260485
S5_nc_s_up_2w,2014-07-22,17.19,55.6,857950.0,251199.0,170844.0,80355.0,1299.0,22274.0,-20975.0,33298.0,-3.315881326352532,-3.315881326352532,-6.166375799883661,-10.063990692262948,-19.25538103548575,-4.013961605584648
S5_nc_s_up_2w,2014-07-29,16.62,27.6,854026.0,252137.0,191475.0,60662.0,938.0,20631.0,-19693.0,-3924.0,-2.9482551143201086,-2.9482551143201086,-3.429602888086647,-5.354993983152834,-12.03369434416367,-0.7220216606498298
S5_nc_s_up_2w,2014-08-05,16.13,13.2,864912.0,266410.0,217851.0,48559.0,14273.0,26376.0,-12103.0,10886.0,-0.49597024178548166,-0.49597024178548166,-4.15375077495349,-3.0998140111593186,-0.5579665220086794,1.0539367637941721
S5_nc_s_up_2w,2014-08-12,16.05,11.6,887972.0,272169.0,234330.0,37839.0,5759.0,16479.0,-10720.0,23060.0,-3.676012461059186,-3.676012461059186,-1.9937694704049824,-9.532710280373834,5.42056074766355,-3.3644859813084182
S5_nc_s_up_2w,2014-08-19,15.46,5.2,895368.0,276483.0,251871.0,24612.0,4314.0,17541.0,-13227.0,7396.0,1.7464424320827954,1.7464424320827954,1.0996119016817518,-10.219922380336355,6.727037516170764,5.821474773609303
S5_nc_s_up_2w,2014-09-30,16.45,34.8,784342.0,261721.0,252076.0,9645.0,6750.0,5828.0,922.0,-51735.0,3.5258358662614064,3.5258358662614064,2.1884498480243098,-1.9452887537993901,-2.7355623100303927,-10.273556231003035
S5_nc_s_up_2w,2014-11-04,15.68,18.8,798420.0,255496.0,249255.0,6241.0,893.0,7350.0,-6457.0,20953.0,3.7627551020408045,3.7627551020408045,0.1913265306122458,-3.7627551020408156,-9.630102040816324,-9.311224489795912
S5_nc_s_up_2w,2014-11-11,16.27,36.0,809762.0,261525.0,253016.0,8509.0,6029.0,3761.0,2268.0,11342.0,-3.441917639827896,-3.441917639827896,-1.659496004917027,-4.917025199754144,-8.35894283958205,-8.91210817455439
S5_nc_s_up_2w,2014-12-09,15.42,14.0,820007.0,259348.0,261220.0,-1872.0,-8364.0,391.0,-8755.0,-16650.0,-4.60440985732814,-4.60440985732814,-3.8261997405966253,-3.5019455252918275,-5.901426718547342,-13.942931258106361
S5_nc_s_up_2w,2015-02-10,14.71,10.0,864567.0,240555.0,204961.0,35594.0,-366.0,507.0,-873.0,11040.0,2.9231815091774305,2.58327668252889,-6.254248810333118,-10.673011556764111,-12.984364377974167,-11.896668932698839
S5_nc_s_up_2w,2015-03-03,13.46,0.4,819751.0,246737.0,253672.0,-6935.0,5192.0,45429.0,-40237.0,-16446.0,-3.268945022288272,-3.268945022288272,-4.754829123328386,-11.367013372956913,-2.154531946508176,-10.92124814264488
S5_nc_s_up_2w,2015-03-10,13.02,0.4,847114.0,265284.0,264161.0,1123.0,18547.0,10489.0,8058.0,27363.0,-1.5360983102918557,-1.5360983102918557,-4.377880184331795,-0.38402457757296116,-0.9984639016897057,-6.912442396313367
S5_nc_s_up_2w,2015-03-31,11.93,0.4,903521.0,254869.0,271542.0,-16673.0,2626.0,8683.0,-6057.0,20187.0,7.041072925398151,8.71751886001677,8.96898575020957,10.39396479463537,0.5029337803855949,-3.4367141659681466
S5_nc_s_up_2w,2015-05-26,12.08,1.2,891727.0,255744.0,224454.0,31290.0,10174.0,34381.0,-24207.0,26628.0,1.9867549668874274,1.9867549668874274,-0.08278145695364003,-6.870860927152322,-5.794701986754958,-12.33443708609272
S5_nc_s_up_2w,2015-06-02,12.32,4.4,912450.0,267237.0,232245.0,34992.0,11493.0,7791.0,3702.0,20723.0,-2.029220779220775,-2.029220779220775,-8.198051948051944,1.2175324675324672,-6.980519480519476,-14.529220779220786
S5_nc_s_up_2w,2015-06-09,12.07,3.2,892859.0,262026.0,233614.0,28412.0,-5211.0,1369.0,-6580.0,-19591.0,-6.296603148301571,-6.296603148301571,-6.793703396851702,1.988400994200501,-10.853355426677712,-11.101905550952774
S5_nc_s_up_2w,2015-06-16,11.31,0.4,873992.0,251836.0,263414.0,-11578.0,-10190.0,29800.0,-39990.0,-18867.0,-0.5305039787798504,-0.5305039787798504,10.256410256410264,10.16799292661361,-6.8081343943413035,0.17683465959328348
S5_nc_s_up_2w,2015-06-23,11.25,1.2,865764.0,248057.0,270409.0,-22352.0,-3779.0,6995.0,-10774.0,-8228.0,10.844444444444456,10.844444444444456,9.42222222222222,1.1555555555555541,-5.8666666666666645,1.6888888888888953
S5_nc_s_up_2w,2015-07-28,11.17,0.8,819269.0,249347.0,234204.0,15143.0,6366.0,14267.0,-7901.0,7566.0,-1.43240823634736,-1.43240823634736,-4.923903312444056,-5.102954341987465,-1.96956132497762,26.947179946284685
S5_nc_s_up_2w,2015-08-04,11.01,0.8,824041.0,243607.0,237035.0,6572.0,-5740.0,2831.0,-8571.0,4772.0,-3.542234332425076,-3.542234332425076,-2.5431425976385036,-2.7247956403269713,16.9845594913715,33.060853769300635
S5_nc_s_up_2w,2015-08-11,10.62,0.8,843937.0,242951.0,244280.0,-1329.0,-656.0,7245.0,-7901.0,19896.0,1.0357815442561424,1.0357815442561424,-0.18832391713746732,7.6271186440677985,31.638418079096063,37.85310734463279
S5_nc_s_up_2w,2015-08-18,10.73,3.6,851159.0,242238.0,251889.0,-9651.0,-713.0,7609.0,-8322.0,7222.0,-1.2115563839701804,-1.2115563839701804,-0.18639328984155767,6.896551724137923,31.31407269338302,36.90587138863
S5_nc_s_up_2w,2015-10-27,14.42,70.4,801494.0,248315.0,76330.0,171985.0,8090.0,561.0,7529.0,44855.0,7.420249653259359,7.420249653259359,2.011095700416088,4.022191400832176,5.062413314840497,-2.219140083217752
S5_nc_s_up_2w,2016-01-12,14.05,64.0,852726.0,231898.0,65262.0,166636.0,-18594.0,4813.0,-23407.0,-15971.0,4.982206405693934,0.92526690391459,-3.3451957295373758,-4.768683274021357,5.4804270462633475,4.555160142348735
S5_nc_s_up_2w,2016-02-02,12.99,51.2,877254.0,199504.0,93918.0,105586.0,-25148.0,23885.0,-49033.0,-7090.0,3.0792917628945427,3.0792917628945427,1.3086989992301845,12.93302540415704,18.167821401077756,17.936874518860655
S5_nc_s_up_2w,2016-02-09,13.39,60.0,862851.0,195422.0,111416.0,84006.0,-4082.0,17498.0,-21580.0,-14403.0,-1.2696041822255366,-1.7176997759522084,4.331590739357738,9.260642270351017,7.7669902912621325,18.297236743838674
S5_nc_s_up_2w,2016-02-16,13.22,57.6,822756.0,193540.0,115283.0,78257.0,-1882.0,3867.0,-5749.0,-40095.0,5.9001512859303995,5.9001512859303995,8.85022692889561,15.88502269288956,5.975794251134636,26.85325264750378
S5_nc_s_up_2w,2016-02-23,14.0,70.4,798205.0,195073.0,128425.0,66648.0,1533.0,13142.0,-11609.0,-24551.0,2.7857142857142803,2.7857142857142803,6.142857142857139,18.428571428571416,11.21428571428571,20.071428571428562
S5_nc_s_up_2w,2016-03-29,15.86,97.2,865776.0,258383.0,69263.0,189120.0,21332.0,6811.0,14521.0,37886.0,-7.692307692307687,-7.692307692307687,-11.286254728877676,-0.567465321563676,4.728877679697363,20.05044136191676
S5_nc_s_up_2w,2016-04-05,14.64,76.0,865816.0,259853.0,73618.0,186235.0,1470.0,4355.0,-2885.0,40.0,-3.8934426229508268,-3.8934426229508268,3.6202185792349573,10.997267759562845,18.920765027322407,42.21311475409835
S5_nc_s_up_2w,2016-04-12,14.07,60.0,840440.0,237875.0,75115.0,162760.0,-21978.0,1497.0,-23475.0,-25376.0,7.818052594171987,7.818052594171987,12.0824449182658,13.85927505330491,39.374555792466225,40.22743425728501
S5_nc_s_up_2w,2016-05-10,16.02,97.2,805306.0,297398.0,65622.0,231776.0,36008.0,10731.0,25277.0,16163.0,4.993757802746579,4.993757802746579,3.682896379525591,22.409488139825218,23.158551810237206,22.971285892634196
S5_nc_s_up_2w,2016-06-14,19.34,98.4,940081.0,328829.0,66760.0,262069.0,9978.0,3583.0,6395.0,40288.0,-0.5170630816959787,-0.5170630816959787,2.4301964839710477,0.4136504653567741,1.5511892450879028,4.550155118924493
S5_nc_s_up_2w,2016-07-05,20.87,100.0,842090.0,340083.0,36450.0,303633.0,-5976.0,3462.0,-9438.0,-13671.0,-5.5103018687110765,-5.5103018687110765,-7.235265931959756,-8.720651653090561,-1.6770483948251091,11.499760421657879
S5_nc_s_up_2w,2016-08-02,19.05,87.2,846754.0,336519.0,46724.0,289795.0,5926.0,8086.0,-2160.0,15845.0,7.034120734908145,7.034120734908145,6.351706036745419,7.71653543307087,22.152230971128596,19.002624671916024
S5_nc_s_up_2w,2016-08-09,20.39,98.0,866930.0,347273.0,49882.0,297391.0,10754.0,3158.0,7596.0,20176.0,-0.6375674350171612,-0.6375674350171612,1.6674840608141173,-0.49043648847475474,16.772927905836177,6.424717999019114
S5_nc_s_up_2w,2016-08-16,20.26,96.4,883140.0,348427.0,51518.0,296909.0,1154.0,1636.0,-482.0,16210.0,2.3198420533069974,2.3198420533069974,1.2833168805528095,-0.6416584402764158,14.2645607107601,9.131293188548861
S5_nc_s_up_2w,2016-08-23,20.73,98.8,903799.0,367444.0,58163.0,309281.0,19017.0,6645.0,12372.0,20659.0,-1.013024602026058,-1.013024602026058,-2.1225277375783946,7.09117221418234,10.323203087313072,-1.7848528702363753
S5_nc_s_up_2w,2016-10-04,23.26,99.6,830713.0,365919.0,36982.0,328937.0,70.0,429.0,-359.0,-27145.0,0.12897678417884695,0.12897678417884695,-1.2897678417884806,-8.899398108340495,-14.83233018056751,-16.208082545141888
S5_nc_s_up_2w,2016-10-11,23.29,99.2,833715.0,356168.0,42076.0,314092.0,-9751.0,5094.0,-14845.0,3002.0,-1.41691713181622,-1.41691713181622,-1.545727780163153,-5.667668527264924,-15.714899098325464,-10.905968226706742
S5_nc_s_up_2w,2016-10-18,22.96,96.0,843124.0,349183.0,44463.0,304720.0,-6985.0,2387.0,-9372.0,9409.0,-0.13066202090592505,-0.13066202090592505,-7.709059233449478,-8.013937282229966,-21.472125435540068,-10.627177700348433
S5_nc_s_up_2w,2016-10-25,22.93,95.2,852696.0,343440.0,44580.0,298860.0,-5743.0,117.0,-5860.0,9572.0,-7.588312254688178,-7.588312254688178,-4.186655037069342,-13.868294810292191,-20.6279982555604,-9.986916703009152
S5_nc_s_up_2w,2016-11-22,19.75,67.2,819282.0,262752.0,46038.0,216714.0,-31975.0,4216.0,-36191.0,-28139.0,-0.45569620253164134,0.30379746835442756,-0.6075949367088662,-7.848101265822793,4.506329113924057,5.316455696202538
S5_nc_s_up_2w,2016-12-20,18.25,45.6,812810.0,227741.0,44017.0,183724.0,-23999.0,1955.0,-25954.0,-8956.0,1.5890410958903978,4.054794520547933,13.863013698630144,10.575342465753423,11.232876712328776,-3.013698630136985
S5_nc_s_up_2w,2016-12-27,18.54,45.6,808168.0,224858.0,49385.0,175473.0,-2883.0,5368.0,-8251.0,-4642.0,10.625674217907232,12.675296655879187,10.895361380798274,9.816612729234087,6.796116504854388,-4.47680690399136
S5_nc_s_up_2w,2017-03-07,18.4,26.8,765590.0,219523.0,53047.0,166476.0,-3524.0,9767.0,-13291.0,-199.0,-1.5217391304347738,-1.5217391304347738,-6.032608695652176,-12.173913043478258,-14.293478260869563,-22.663043478260857
S5_nc_s_up_2w,2017-03-14,18.12,22.8,769600.0,220065.0,76789.0,143276.0,542.0,23742.0,-23200.0,4010.0,-4.580573951434886,-4.580573951434886,-3.0905077262693315,-7.726269315673296,-12.58278145695365,-20.86092715231789
S5_nc_s_up_2w,2017-03-21,17.29,18.0,788422.0,215749.0,89633.0,126116.0,-4316.0,12844.0,-17160.0,18822.0,1.5615962984383946,1.5615962984383946,-6.535569693464427,-5.031810294968175,-5.725853094274136,-22.093695777906298
S5_nc_s_up_2w,2017-03-28,17.56,18.4,806906.0,220367.0,105204.0,115163.0,4618.0,15571.0,-10953.0,18484.0,-7.972665148063774,-7.972665148063774,-4.783599088838264,-12.300683371298394,-11.161731207289293,-26.87927107061503
S5_nc_s_up_2w,2017-04-04,16.16,8.0,801818.0,228322.0,123843.0,104479.0,7955.0,18639.0,-10684.0,-5088.0,3.4653465346534684,3.4653465346534684,1.6089108910891214,-2.413366336633671,-11.943069306930687,-17.69801980198019
S5_nc_s_up_2w,2017-04-11,16.72,10.4,801536.0,240490.0,136363.0,104127.0,12168.0,12520.0,-352.0,-282.0,-0.11961722488037507,-1.794258373205726,-7.894736842105255,-5.263157894736836,-14.234449760765544,-15.37081339712918
S5_nc_s_up_2w,2017-04-18,16.7,10.0,790120.0,233385.0,141665.0,91720.0,-7105.0,5302.0,-12407.0,-11416.0,-3.113772455089814,-3.113772455089814,-4.910179640718559,-4.910179640718559,-18.44311377245509,-15.329341317365264
S5_nc_s_up_2w,2017-04-25,16.18,3.2,775917.0,222675.0,143816.0,78859.0,-10710.0,2151.0,-12861.0,-14203.0,-1.8541409147095123,-1.8541409147095123,-4.573547589616811,-1.9159456118665097,-19.28306551297898,-10.939431396786148
S5_nc_s_up_2w,2017-05-02,15.88,2.4,765024.0,219074.0,152488.0,66586.0,-3601.0,8672.0,-12273.0,-10893.0,-2.770780856423183,-2.770780856423183,0.0,-6.360201511335017,-20.969773299748105,-9.13098236775819
S5_nc_s_up_2w,2017-05-09,15.44,2.4,777908.0,223782.0,168834.0,54948.0,4708.0,16346.0,-11638.0,12884.0,2.849740932642497,2.849740932642497,2.7849740932642364,-8.41968911917098,-9.84455958549223,-7.318652849740925
S5_nc_s_up_2w,2017-05-16,15.88,5.2,792922.0,220319.0,176987.0,43332.0,-3463.0,8153.0,-11616.0,15014.0,-0.06297229219144329,-0.06297229219144329,-6.360201511335017,-14.231738035264495,-10.957178841309823,-16.624685138539043
S5_nc_s_up_2w,2017-06-06,13.98,1.2,842105.0,220973.0,198851.0,22122.0,2757.0,29700.0,-26943.0,27952.0,-1.3590844062947194,-1.3590844062947194,-2.6466380543633816,-1.859799713876964,5.793991416309008,-0.5007153075822668
S5_nc_s_up_2w,2017-06-13,13.79,0.8,854313.0,221926.0,210076.0,11850.0,953.0,11225.0,-10272.0,12208.0,-1.305293691080489,-1.305293691080489,-8.266860043509784,-2.175489485134152,-1.087744742567065,1.7403915881073262
S5_nc_s_up_2w,2017-06-20,13.61,1.6,831702.0,196748.0,225691.0,-28943.0,-25178.0,15615.0,-40793.0,-22611.0,-7.053637031594406,-7.053637031594406,0.8082292432035398,6.539309331373988,-4.922850844966931,4.849375459221172
S5_nc_s_up_2w,2017-06-27,12.65,0.8,821489.0,204851.0,251820.0,-46969.0,8103.0,26129.0,-18026.0,-10213.0,10.039525691699591,8.45849802371541,6.640316205533603,12.490118577075094,8.063241106719365,11.067193675889332
S5_nc_s_up_2w,2017-08-15,13.13,2.8,815068.0,179189.0,232991.0,-53802.0,3603.0,32053.0,-28450.0,35883.0,2.894135567402878,2.894135567402878,5.255140898705246,9.139375476009137,8.910891089108919,13.023610053313007
S5_nc_s_up_2w,2017-08-22,13.51,8.0,840614.0,183907.0,252539.0,-68632.0,4718.0,19548.0,-14830.0,25546.0,2.2945965951147285,2.2945965951147285,5.77350111028867,4.145077720207269,4.219096965210967,11.69504071058476
S5_nc_s_up_2w,2017-10-03,14.04,21.2,683879.0,180403.0,227184.0,-46781.0,-4857.0,15737.0,-20594.0,-27302.0,0.92592592592593,0.92592592592593,-0.07122507122506727,4.985754985754998,7.33618233618234,6.8376068376068355
S5_nc_s_up_2w,2017-10-24,14.28,31.6,717017.0,173476.0,236343.0,-62867.0,2169.0,2795.0,-626.0,16867.0,3.2212885154061732,3.2212885154061732,3.08123249299721,4.201680672268915,2.030812324929987,-7.773109243697474
S5_nc_s_up_2w,2017-12-19,14.41,43.6,787027.0,170978.0,226423.0,-55445.0,-1055.0,21218.0,-22273.0,27315.0,2.012491325468413,3.6086051353226845,5.829285218598201,-8.049965301873696,-7.14781401804302,-10.548230395558633
S5_nc_s_up_2w,2018-01-23,13.19,4.8,912141.0,205857.0,290317.0,-84460.0,8586.0,58024.0,-49438.0,88486.0,4.0181956027293575,4.0181956027293575,4.927975739196366,1.4404852160727843,-3.9423805913570864,-10.91736163760424
S5_nc_s_up_2w,2018-01-30,13.72,16.8,925960.0,203808.0,308326.0,-104518.0,-2049.0,18009.0,-20058.0,13819.0,0.8746355685131046,0.8746355685131046,-1.7492711370262426,-2.478134110787167,-11.00583090379008,-20.043731778425656
S5_nc_s_up_2w,2018-02-27,13.01,2.8,864508.0,195093.0,295419.0,-100326.0,1050.0,11962.0,-10912.0,-6460.0,3.382013835511133,3.382013835511133,-2.997694081475788,-3.6126056879323687,-16.525749423520374,-5.0730207532667215
S5_nc_s_up_2w,2018-03-20,12.56,0.8,945319.0,189751.0,305907.0,-116156.0,7378.0,9180.0,-1802.0,37288.0,-0.15923566878981443,-0.15923566878981443,-2.3089171974522316,-6.847133757961787,-7.56369426751593,-2.6273885350318493
S5_nc_s_up_2w,2018-03-27,12.54,0.8,974778.0,187783.0,308377.0,-120594.0,-1968.0,2470.0,-4438.0,29459.0,-0.5582137161084466,-2.1531100478468845,-3.8277511961722355,-13.397129186602875,-1.5151515151515138,-5.34290271132376
S5_nc_s_up_2w,2018-04-03,12.47,1.6,990051.0,195211.0,314266.0,-119055.0,7428.0,5889.0,1539.0,15273.0,-2.7265437048917374,-2.7265437048917374,-6.575781876503606,-6.2550120288693005,1.0425020048115297,-6.01443464314354
S5_nc_s_up_2w,2018-04-10,12.13,0.4,999540.0,201698.0,317550.0,-115852.0,6487.0,3284.0,3203.0,9489.0,-3.9571310799670245,-3.9571310799670245,-8.161582852431993,-4.699093157460843,0.577081615828523,-5.358615004122013
S5_nc_s_up_2w,2018-04-17,11.65,0.4,1021576.0,209163.0,323199.0,-114036.0,7465.0,5649.0,1816.0,22036.0,-4.37768240343347,-4.37768240343347,0.34334763948498104,-1.1158798283261828,7.381974248927037,-4.892703862660952
S5_nc_s_up_2w,2018-04-24,11.14,0.4,1010242.0,219642.0,333878.0,-114236.0,10479.0,10679.0,-200.0,-11334.0,4.937163375224407,4.937163375224407,3.7701974865349985,9.066427289048473,6.732495511669656,-1.526032315978454
S5_nc_s_up_2w,2018-06-19,11.84,10.4,963032.0,240839.0,226900.0,13939.0,-4286.0,4984.0,-9270.0,-23033.0,2.3648648648648685,2.3648648648648685,-3.8006756756756688,-6.418918918918914,-13.597972972972972,-1.520270270270263
S5_nc_s_up_2w,2018-07-10,11.41,5.2,962201.0,253434.0,261407.0,-7973.0,2016.0,10805.0,-8789.0,15796.0,-2.4539877300613466,-2.4539877300613466,-1.9281332164767795,-4.645048203330404,-4.5574057843996485,7.1866783523225175
S5_nc_s_up_2w,2018-07-17,11.13,2.0,972560.0,249069.0,276782.0,-27713.0,-4365.0,15375.0,-19740.0,10359.0,0.5390835579514697,0.5390835579514697,-5.211141060197666,-7.097933513027865,4.851752021563338,15.453728661275811
S5_nc_s_up_2w,2018-07-24,11.19,4.8,976927.0,251355.0,288890.0,-37535.0,2286.0,12108.0,-9822.0,4367.0,-5.719392314566562,-5.719392314566562,-2.770330652368169,-9.115281501340478,-3.8427167113494143,22.698838248436104
S5_nc_s_up_2w,2018-07-31,10.55,0.4,1030191.0,246330.0,314656.0,-68326.0,-5025.0,25766.0,-30791.0,53264.0,3.127962085308056,3.127962085308056,-1.9905213270142275,-2.274881516587679,-6.161137440758302,32.79620853080567
S5_nc_s_up_2w,2018-08-21,10.17,0.8,1056652.0,233969.0,336431.0,-102462.0,-12491.0,11347.0,-23838.0,22556.0,1.37659783677484,1.37659783677484,7.079646017699126,5.8013765978367715,35.004916420845625,24.385447394296953
S5_nc_s_up_2w,2018-10-02,12.07,41.6,812368.0,191426.0,271310.0,-79884.0,-4882.0,6447.0,-11329.0,-5333.0,7.456503728251862,7.456503728251862,9.776304888152442,10.356255178127594,6.379453189726592,1.4913007456503813
S5_nc_s_up_2w,2018-11-20,12.46,51.6,796564.0,170336.0,140351.0,29985.0,-5761.0,5105.0,-10866.0,6836.0,-0.9630818619582704,3.049759229534499,2.0866773675762396,0.08025682182986049,4.574638844301759,7.14285714285714
S5_nc_s_up_2w,2018-11-27,12.34,47.6,812476.0,169510.0,147633.0,21877.0,-826.0,7282.0,-8108.0,15912.0,3.322528363047006,3.322528363047006,3.970826580226916,0.4051863857374549,0.8103727714748654,6.158833063209079
S5_nc_s_up_2w,2018-12-24,12.4,51.6,868536.0,162493.0,165630.0,-3137.0,-1026.0,2673.0,-3699.0,15227.0,-2.9838709677419417,-3.790322580645167,3.7903225806451557,4.677419354838719,7.741935483870965,1.3709677419354804
S5_nc_s_up_2w,2018-12-31,12.03,40.4,879349.0,162540.0,182901.0,-20361.0,47.0,17271.0,-17224.0,10813.0,5.153782211138824,6.068162926018283,9.393183707398167,4.156275976724855,6.234413965087282,4.156275976724855
S5_nc_s_up_2w,2019-01-08,12.76,69.6,901214.0,160525.0,193700.0,-33175.0,-2015.0,10799.0,-12814.0,21865.0,3.1347962382445083,3.1347962382445083,1.6457680250783868,1.0971786833855912,-4.467084639498431,-0.39184952978055243
S5_nc_s_up_2w,2019-02-05,12.82,75.2,937769.0,160064.0,169359.0,-9295.0,6190.0,7935.0,-1745.0,24744.0,0.23400936037440978,0.23400936037440978,4.836193447737913,-5.148205928237126,-3.120124804992197,-4.602184087363492
S5_nc_s_up_2w,2019-02-12,12.85,80.0,904601.0,168753.0,174890.0,-6137.0,8689.0,5531.0,3158.0,-33168.0,3.891050583657596,4.591439688715959,0.46692607003890885,-3.8132295719844334,-0.3112840466926059,-8.326848249027242
S5_nc_s_up_2w,2019-02-19,13.35,92.4,871056.0,172752.0,176414.0,-3662.0,3999.0,1524.0,2475.0,-33545.0,-3.520599250936318,-3.520599250936318,-6.816479400749065,-4.269662921348316,-6.292134831460672,-11.23595505617978
S5_nc_s_up_2w,2019-03-12,12.33,51.2,881080.0,176302.0,242289.0,-65987.0,5240.0,48715.0,-43475.0,55715.0,3.649635036496335,3.649635036496335,2.108678021086785,3.649635036496335,-5.515004055150041,1.4598540145985384
S5_nc_s_up_2w,2019-05-07,11.95,33.6,960539.0,211735.0,260498.0,-48763.0,-1543.0,44804.0,-46347.0,95477.0,-0.08368200836820217,-0.08368200836820217,-1.171548117154797,2.175732217573234,4.93723849372385,1.4225941422594035
S5_nc_s_up_2w,2019-05-14,11.94,33.2,1006144.0,210309.0,289159.0,-78850.0,-1426.0,28661.0,-30087.0,45605.0,-1.0887772194304812,-1.0887772194304812,-0.5862646566164198,5.695142378559459,3.685092127303191,-4.2713567839196
S5_nc_s_up_2w,2019-05-21,11.81,30.0,1030604.0,208788.0,322644.0,-113856.0,-1521.0,33485.0,-35006.0,24460.0,-0.5080440304826461,0.508044030482635,3.386960203217626,5.842506350550369,-2.201524132091448,-1.5241320914479273
S5_nc_s_up_2w,2019-05-28,11.75,30.4,1039476.0,216844.0,333262.0,-116418.0,8056.0,10618.0,-2562.0,8872.0,5.702127659574474,5.702127659574474,6.723404255319143,4.936170212765956,2.6382978723404227,-3.0638297872340403
S5_nc_s_up_2w,2019-07-23,11.98,29.6,947290.0,218460.0,306167.0,-87707.0,3312.0,71865.0,-68553.0,55417.0,1.4190317195325486,1.4190317195325486,-2.086811352253759,-4.507512520868118,-8.263772954924875,3.088480801335547
S5_nc_s_up_2w,2019-08-13,11.72,19.2,1047548.0,230080.0,311808.0,-81728.0,3954.0,10795.0,-6841.0,61861.0,-2.3890784982935287,-2.3890784982935287,-4.0955631399317465,-7.764505119453924,5.716723549488045,7.167235494880542
S5_nc_s_up_2w,2019-08-20,11.44,10.8,1045587.0,225542.0,315689.0,-90147.0,-4538.0,3881.0,-8419.0,-1961.0,-1.748251748251739,-1.748251748251739,-3.7587412587412605,-3.9335664335664267,7.954545454545459,12.062937062937063
S5_nc_s_up_2w,2019-08-27,11.24,8.0,1075205.0,225764.0,333073.0,-107309.0,222.0,17384.0,-17162.0,29618.0,-0.4448398576512469,-2.0462633451957313,-3.8256227758007078,4.982206405693956,8.451957295373669,13.434163701067604
S5_nc_s_up_2w,2019-09-03,11.19,6.0,1088400.0,230966.0,350433.0,-119467.0,5202.0,17360.0,-12158.0,13195.0,-2.770330652368169,-2.770330652368169,-2.2341376228775744,15.10277033065237,10.277033065236818,14.20911528150135
S5_nc_s_up_2w,2019-09-10,10.88,4.0,1064916.0,223325.0,365247.0,-141922.0,-7641.0,14814.0,-22455.0,-23484.0,0.5514705882352811,0.5514705882352811,5.698529411764697,14.522058823529417,16.81985294117647,20.03676470588236
S5_nc_s_up_2w,2019-09-17,10.94,4.8,985311.0,200003.0,375716.0,-175713.0,-23322.0,10469.0,-33791.0,-79605.0,5.118829981718465,5.118829981718465,17.733089579524687,15.082266910420472,15.082266910420472,22.66910420475321
S5_nc_s_up_2w,2019-10-22,12.18,32.8,931054.0,170495.0,348814.0,-178319.0,-3432.0,26556.0,-29988.0,28955.0,1.3136288998357948,1.3136288998357948,4.351395730706087,4.187192118226601,10.262725779967163,18.637110016420365
S5_nc_s_up_2w,2019-10-29,12.34,42.4,967769.0,176929.0,354496.0,-177567.0,6434.0,5682.0,752.0,36715.0,2.998379254457051,2.998379254457051,2.0259319286871857,3.565640194489461,8.914100486223653,15.153970826580231
S5_nc_s_up_2w,2020-01-07,13.59,99.6,990792.0,213854.0,175062.0,38792.0,-11684.0,2367.0,-14051.0,934.0,5.371596762325237,5.371596762325237,7.8734363502575455,8.388520971302427,-1.2509197939661543,-24.282560706401767
S5_nc_s_up_2w,2020-04-07,10.38,1.6,1019129.0,195644.0,126657.0,68987.0,2154.0,13688.0,-11534.0,3451.0,-3.1791907514450823,-2.1194605009633993,-5.298651252408481,-1.0597302504817052,13.005780346820806,17.919075144508657
