time,open,high,low,close
2022-04-19,143.250,143.870,137.560,138.420
2022-04-20,138.550,141.120,138.000,138.660
2022-04-21,138.700,139.170,136.820,137.790
2022-04-22,137.900,138.170,135.000,136.110
2022-04-25,135.760,136.260,132.330,135.460
2022-04-26,135.500,137.000,134.750,136.090
2022-04-27,136.000,140.680,135.810,140.680
2022-04-28,141.580,147.680,140.750,147.680
2022-04-29,149.050,151.100,144.440,146.550
2022-05-02,145.700,151.630,145.000,150.580
2022-05-03,151.310,152.900,148.300,149.930
2022-05-04,150.010,155.950,149.100,154.590
2022-05-05,154.950,155.240,148.760,154.950
2022-05-06,148.220,148.720,143.360,143.370
2022-05-09,143.480,148.170,142.610,142.690
2022-05-10,142.570,145.220,142.100,143.260
2022-05-11,143.180,144.960,142.360,143.530
2022-05-12,143.580,147.950,143.060,145.190
2022-05-13,145.530,146.620,143.550,145.430
2022-05-16,145.660,150.970,145.660,150.650
2022-05-17,150.520,151.950,148.250,148.650
2022-05-18,148.940,149.170,143.160,144.760
2022-05-19,144.450,148.860,141.120,147.300
2022-05-20,147.350,148.000,141.860,142.530
2022-05-23,142.610,144.950,140.830,142.490
2022-05-24,142.750,142.820,140.680,141.580
2022-05-25,141.400,147.140,140.750,144.720
2022-05-26,144.570,145.370,140.360,140.510
2022-05-27,140.700,141.990,139.050,139.150
2022-05-31,139.420,142.000,138.650,138.880
2022-06-01,139.200,139.750,135.590,136.140
2022-06-02,136.100,140.640,134.120,139.000
2022-06-03,139.140,140.700,136.060,138.820
2022-06-06,139.480,141.590,136.960,137.700
2022-06-07,119.680,120.870,118.120,119.750
2022-06-08,120.440,123.180,120.090,122.060
2022-06-09,122.000,125.420,121.500,125.340
2022-06-10,124.870,126.000,121.580,122.790
2022-06-13,122.410,123.500,119.680,122.730
2022-06-14,122.700,122.730,120.370,120.600
2022-06-15,120.500,121.000,117.740,117.830
2022-06-16,118.260,119.750,117.300,119.050
2022-06-17,119.070,119.800,117.810,118.120
2022-06-21,117.500,117.930,113.270,113.810
2022-06-22,114.000,114.090,107.850,114.000
2022-06-23,108.050,108.410,101.510,101.540
2022-06-24,101.550,102.800,97.330,97.820
2022-06-27,97.500,98.050,94.050,97.500
2022-06-28,92.100,99.050,91.200,93.600
2022-06-29,93.790,97.480,93.230,97.480
2022-06-30,98.010,99.490,95.560,98.960
2022-07-01,98.840,99.000,94.900,97.290
2022-07-05,97.400,97.470,93.480,97.400
2022-07-06,93.450,94.130,88.500,88.510
2022-07-07,88.610,92.400,88.100,91.850
2022-07-08,92.500,95.850,89.550,95.670
2022-07-11,95.880,96.690,92.700,94.810
2022-07-12,94.840,94.900,90.840,94.840
2022-07-13,90.180,90.670,86.200,87.650
2022-07-14,88.060,88.220,83.710,88.060
2022-07-15,83.500,88.710,82.540,88.710
2022-07-18,89.010,93.500,88.800,92.870
2022-07-19,92.800,93.380,89.010,92.350
2022-07-20,92.750,94.850,91.160,92.600
2022-07-21,92.740,93.800,90.100,91.640
2022-07-22,91.700,92.800,90.150,91.150
2022-07-25,90.910,92.150,89.500,90.950
2022-07-26,91.450,94.900,90.300,94.590
2022-07-27,94.480,96.900,93.530,95.100
2022-07-28,95.250,97.400,95.250,96.400
2022-07-29,96.550,97.650,95.400,96.700
2022-08-01,96.580,96.760,92.800,93.740
2022-08-02,94.000,95.870,91.600,94.180
2022-08-03,94.000,95.580,93.700,94.140
2022-08-04,94.330,95.100,93.000,94.410
2022-08-05,94.220,97.520,94.220,96.000
2022-08-08,96.040,97.400,95.140,95.600
2022-08-09,96.000,99.340,95.800,99.050
2022-08-10,99.000,102.680,97.700,100.460
2022-08-11,100.400,104.940,100.370,104.840
2022-08-12,104.570,108.590,102.730,108.590
2022-08-15,111.530,113.590,111.530,113.590
2022-08-16,117.030,119.590,114.600,116.950
2022-08-17,116.000,118.670,111.850,113.470
2022-08-18,113.900,114.900,111.710,112.670
2022-08-19,112.730,116.630,111.010,115.760
2022-08-22,115.500,117.450,113.080,113.950
2022-08-23,114.020,114.020,111.260,112.300
2022-08-24,112.570,114.750,111.210,114.140
2022-08-25,114.000,117.360,113.310,114.170
2022-08-26,114.430,118.400,114.200,117.840
2022-08-29,117.680,118.530,115.240,116.980
2022-08-30,116.950,117.010,112.200,112.200
2022-08-31,112.420,114.150,112.050,113.110
2022-09-01,113.000,113.200,108.210,113.000
2022-09-02,108.100,108.700,103.210,103.210
2022-09-06,103.300,106.000,102.830,103.480
2022-09-07,103.400,105.390,101.190,101.550
2022-09-08,101.510,105.180,101.500,103.850
2022-09-09,104.000,105.830,103.960,104.850
2022-09-12,105.000,108.100,102.020,105.640
2022-09-13,105.730,105.950,101.850,102.230
2022-09-14,102.730,103.250,101.610,102.630
2022-09-15,103.000,104.170,101.980,103.240
2022-09-16,103.070,103.290,99.290,103.070
2022-09-19,99.100,99.740,94.350,96.090
2022-09-20,96.050,96.540,93.120,93.140
2022-09-21,93.240,97.330,92.380,96.520
2022-09-22,96.440,97.770,95.030,96.400
2022-09-23,96.300,96.500,92.540,96.300
2022-09-26,92.500,93.740,88.240,88.330
2022-09-27,88.750,91.850,87.550,88.360
2022-09-28,88.710,89.340,85.700,88.090
2022-09-29,88.500,88.930,85.000,85.200
2022-09-30,85.460,85.950,83.600,85.160
2022-10-03,85.390,86.180,82.700,84.240
2022-10-04,84.370,88.200,84.310,88.200
2022-10-05,88.260,90.520,83.200,83.360
2022-10-06,83.600,85.280,82.100,83.160
2022-10-07,83.010,84.790,81.550,83.960
2022-10-10,84.750,88.230,83.550,88.230
2022-10-11,88.640,89.780,87.050,88.360
2022-10-12,88.490,88.760,84.860,88.490
2022-10-13,84.920,85.580,82.000,84.750
2022-10-14,84.790,85.860,83.000,83.050
2022-10-17,83.040,84.680,83.000,83.300
2022-10-18,83.090,83.750,81.780,82.310
2022-10-19,82.580,83.690,78.290,82.580
2022-10-20,78.200,79.660,77.140,77.460
2022-10-21,77.500,79.930,75.800,79.360
2022-10-24,79.400,80.800,76.130,79.400
2022-10-25,76.130,79.090,76.050,78.310
2022-10-26,78.470,79.640,77.670,77.790
2022-10-27,77.810,78.100,74.820,77.810
2022-10-28,74.740,75.370,72.110,74.740
2022-10-31,72.110,73.220,70.210,72.030
2022-11-01,72.150,75.000,72.000,75.000
2022-11-02,78.400,79.000,76.520,79.000
2022-11-03,79.900,83.000,77.690,83.000
2022-11-04,83.450,87.870,81.250,87.050
2022-11-07,86.230,88.250,84.850,87.440
2022-11-08,87.460,89.310,86.250,87.780
2022-11-09,87.680,88.750,84.190,86.430
2022-11-10,84.580,85.610,83.130,84.540
2022-11-11,84.560,86.850,84.490,86.080
2022-11-14,86.500,86.520,83.330,83.560
2022-11-15,83.600,87.620,83.440,87.000
2022-11-16,87.000,89.920,86.000,86.700
2022-11-17,86.760,87.220,83.840,84.900
2022-11-18,85.200,85.290,82.150,83.610
2022-11-21,83.470,83.470,79.780,83.470
2022-11-22,79.780,83.660,79.300,82.070
2022-11-23,82.200,83.180,80.330,82.930
2022-11-25,83.100,83.440,80.050,80.150
2022-11-28,80.170,80.640,77.500,78.690
2022-11-29,79.000,81.260,78.950,80.650
2022-11-30,80.610,84.610,79.880,84.610
2022-12-01,84.760,87.230,83.230,85.150
2022-12-02,84.860,85.800,82.400,83.130
2022-12-05,83.290,85.360,82.750,83.750
2022-12-06,83.600,86.390,83.240,84.620
2022-12-07,84.590,85.080,81.170,82.050
2022-12-08,82.150,84.100,80.760,80.830
2022-12-09,80.900,83.750,80.100,81.010
2022-12-12,80.950,81.880,79.030,79.250
2022-12-13,79.290,82.390,78.800,81.510
2022-12-14,81.470,82.550,80.630,81.370
2022-12-15,81.370,81.970,80.410,81.100
2022-12-16,81.030,82.300,79.800,81.920
2022-12-19,81.920,85.750,81.330,84.060
2022-12-20,84.080,88.080,83.630,87.900
2022-12-21,87.800,89.650,87.360,88.370
2022-12-22,88.300,88.600,84.300,88.300
2022-12-23,84.300,85.790,84.010,85.130
2022-12-27,85.230,85.640,84.020,84.070
2022-12-28,84.090,85.080,82.360,83.300
2022-12-29,83.250,83.890,82.520,82.600
2022-12-30,82.640,84.640,82.550,83.330
2023-01-03,83.370,85.850,82.800,83.240
2023-01-04,83.170,84.250,80.370,80.450
2023-01-05,80.510,83.730,80.500,82.800
2023-01-06,82.580,86.100,82.110,85.570
2023-01-09,85.670,87.970,84.580,86.210
2023-01-10,86.000,86.150,84.300,84.670
2023-01-11,84.610,85.840,83.400,84.300
2023-01-12,84.400,84.870,81.850,81.900
2023-01-13,82.000,83.400,81.650,82.420
2023-01-17,82.400,83.220,81.970,82.660
2023-01-18,82.860,86.300,82.860,84.690
2023-01-19,84.800,85.640,83.230,83.560
2023-01-20,83.580,86.790,83.570,86.730
2023-01-23,86.700,88.680,85.800,87.320
2023-01-24,87.320,87.320,85.630,86.200
2023-01-25,86.160,87.500,85.120,86.740
2023-01-26,86.800,88.880,86.630,87.410
